GrpName;Name;Code;ManufName;Country;Brand;UnitName;PhUnitName;PhUPerU;UnitsPerPack;Vat;ExpiryPeriod;PckgQtty;PckgBrutto;PckgLength;PckgWidth;PckgHeight
Торты-мороженое;Морож-рулет АВ вишневый 400г;4605119000512;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет АВ Золотой вальс 450мл;4605119003834;Россия;Россия;Альтервест;ШТ 1;Литр 1;0.450000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет АВ Косичка по-ирландски 410г;4605119000932;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет АВ Косичка по-итальянски 410г;4605119000925;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет АВ Серебр.дождь 450мл;26039565;Россия;Россия;Альтервест;ШТ 1;Литр 1;0.450000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет АВ Серебр.дождь 520мл;4605119000871;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет АВ шоколадный 400г;4605119000529;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет АВ Я люблю тебя 400г;4605119000864;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет АйсФили Лунный блюз крем-брюле 450г;4600625307261;Россия;Россия;АйсФили;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет АйсФили Лунный блюз персик 450г;26011363;Россия;Россия;АйсФили;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож-рулет Венецианская ночь;4603626000643;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Виолетта клуб.джем в шоколаде 500г;4607017691939;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Виолетта ч.смор.500г;26044675;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Вишня в шоколаде 500г;26044682;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Европ.Каникулы итал.клубника 430г;4601854000947;Россия;Россия;;ШТ 1;Кг;0.430000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Европ.Каникулы орехи/карам/шок.430г;4601854000954;Россия;Россия;;ШТ 1;Кг;0.430000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Европ.Каникулы франц.трюфель 430г;4601854000930;Россия;Россия;;ШТ 1;Кг;0.430000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Инмарко Торжество карамель 420г;4600822498144;Россия;Россия;Инмарко;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Инмарко Торжество ликер;4600822498151;Россия;Россия;Инмарко;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Инмарко Торжество орех 410г;4600822001238;Россия;Россия;Инмарко;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Инмарко Торжество тирамису 435г;4600822001245;Россия;Россия;Инмарко;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Инмарко Торжество шоколад 400г;4600822000613;Россия;Россия;Инмарко;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Капучино 450г;26025834;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Метелица вар.сгущ.470г;4601085001522;Россия;Россия;Метелица;ШТ 1;Кг;0.470000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Метелица Венеция вечерн.450г;4601085000655;Россия;Россия;Метелица;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Метелица Венеция лесн.яг.450г;4601085001775;Россия;Россия;Метелица;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Метелица клубничный 480г;4601085002697;Россия;Россия;Метелица;ШТ 1;Кг;0.480000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Метелица Праздн.орех 1000мл;4601085777809;Россия;Россия;Метелица;ШТ 1;Литр 1;1.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Метелица Праздн.орех 480г;4601085002680;Россия;Россия;Метелица;ШТ 1;Кг;0.480000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Метелица Сакура 450г;4601085001300;Россия;Россия;Метелица;ШТ 1;Кг;0.450000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-рулет Пенза Виолетта дж.клубн.500г;4607029520067;Россия;Россия;Пенза (морож);ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Инмарко Торжество шок/ор.400г;4600822497031;Россия;Россия;Инмарко;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Инмарко Торжество шок/трюфел.850г;4600822001337;Россия;Россия;Инмарко;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Инмарко Торжество шокол.850г;4600822498052;Россия;Россия;Инмарко;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Компанейский ван/вишня 850г;4601216003524;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Компанейский ван/трюфел.750г;4601216002114;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Ласунка Сердечко 850г;4820012590940;Россия;Россия;Ласунка;ШТ 1;Кг;0.850000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Ласунка Три желания 900г;4820012592142;Украина;Украина;Ласунка;ШТ 1;Кг;0.900000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож-торт Леда Компанейский кр-брюле/сгущ.800г;4601216004545;Россия;Россия;Леда;ШТ 1;Кг;0.800000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож-торт Любимое для Вас клубника/мармелад 400г;4601854000732;Россия;Россия;Наше любимое;ШТ 1;Кг;0.400000;0.000;18.0;0;0.000;0;0;0;0
Семейное мороженое;Морож-торт Любимое для Вас шоеколад/орех 400г;4601854000749;Россия;Россия;Наше любимое;ШТ 1;Кг;0.400000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Любимый 1кг;4606965001210;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Нестле Царевна ван/шок.600мл;4601339000479;Россия;Россия;Нестле;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Нестле Царевна коф/ваниль 600;4601339000486;Россия;Россия;Нестле;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Престиж Дед Мороз 950г;4607034700386;Россия;Россия;Престиж;ШТ 1;Кг;0.950000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Престиж Избушка 950г;4607034700409;Россия;Россия;Престиж;ШТ 1;Кг;0.950000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Престиж Корзинка 950г;4607034700416;Россия;Россия;Престиж;ШТ 1;Кг;0.950000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Престиж Лилия 950г;4607034700393;Россия;Россия;Престиж;ШТ 1;Кг;0.950000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Престиж Новый год 950г;4607034700423;Россия;Россия;Престиж;ШТ 1;Кг;0.950000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Престиж Фьюжн 950г;4607034700430;Россия;Россия;Престиж;ШТ 1;Кг;0.950000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт ПХ Снежная королева 500г;4607095610259;Россия;Россия;Петрохолод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт ПХ Снежная королева 750г;4607095610235;Россия;Россия;Петрохолод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Семейное мороженое;Морож-торт Рус.Холод Карамелька 800г;4606901001762;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож-торт Рус.Холод Клубничка 800г;4606901001779;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож-торт Рус.Холод Любимое 750г;4606901003582;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож-торт Рус.Холод Нюшин праздник 750г;4606901003476;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Сам-по Косичка слив/ваниль 500г;4600681202012;Россия;Россия;Сам-По;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт сердечко 350г;26031583;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож-торт Сердце 220г  Удача;4607017750551;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Сердце фруктовое 270г;26085036;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Серебряный снег 500г;26076201;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт СХ Знойное лето 350г;4600955002591;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт СХ Золотая пора 350г;4600955002577;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт СХ Трюфель 1000г;4607055920176;Россия;Россия;Сервис Холод;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Флиппи 1848 ваниль/орех.крошка/сироп 0.65л;3274661011911;Франция;Франция;Флиппи;ШТ 1;Литр 1;0.650000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Флиппи 1848 миндаль/сироп/нуга 0.65л;26118291;Франция;Франция;Флиппи;ШТ 1;Литр 1;0.650000;0.000;18.0;0;0.000;0;0;0;0
Семейное мороженое;Морож-рулет Пенза Вишня в шоколаде 500г;26080901;Россия;Россия;Пенза (морож);ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Орехи;Драже Натси Фундук в шоколаде 150г;4607004643958;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Натси Фундук в шоколаде 90г;4607004644870;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Подсолнечник в шок. 200г Натси;4607004644085;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Пы-Пы 110г Натси домик;26019871;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Пы-Пы 150г Натси;26019888;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Драже Р.Лакомства вишня в бел.шок.180г туба;4607013591080;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Драже Р.Лакомства вишня в шок.180г туба;4607013591073;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Р.Лакомства кедр.орех в бел.шок.180г туба;4607013591127;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Р.Лакомства кедр.орех в шок.180г туба;4607013591110;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Р.Лакомства кешью в бел.шок.180г туба;4607013591141;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Р.Лакомства кешью в шок.180г туба;4607013591134;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Драже Р.Лакомства клубника в бел.шок.180г туба;4607013591165;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Драже Р.Лакомства клубника в шок.180г туба;4607013591158;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Р.Лакомства миндаль в бел.шок.180г туба;4607013591189;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Драже Р.Лакомства миндаль в шок.180г туба;4607013591172;Россия;Россия;Российские Лакомства;ШТ 1;Кг;0.180000;0.000;18.0;0;0.000;0;0;0;0
